model_output_id,canonical_sci,canonical_zh,canonical_en,family_sci,family_zh,order_sci,iucn,protect_level,v3_n,v1_n,aug_n,in_china_v12,note
462,Dryocopus javensis,白腹黑啄木鸟,white bellied woodpecker,Picidae,啄木鸟科,PICIFORMES,LC,二级,95,61,34,true,
463,Dryocopus martius,黑啄木鸟,black woodpecker,Picidae,啄木鸟科,PICIFORMES,LC,二级,102,102,0,true,
465,Ducula badia,山皇鸠,mountain imperial pigeon,Columbidae,鸠鸽科,COLUMBIFORMES,LC,二级,103,103,0,true,
466,Egretta eulophotes,黄嘴白鹭,chinese egret,Ardeidae,鹭科,PELECANIFORMES,VU,一级,367,367,0,true,
467,Egretta garzetta,白鹭,little egret,Ardeidae,鹭科,PELECANIFORMES,LC,,5382,5382,0,true,
469,Egretta picata,斑鹭,pied heron,Ardeidae,鹭科,PELECANIFORMES,LC,,81,35,46,true,
470,Egretta sacra,岩鹭,pacific reef heron,Ardeidae,鹭科,PELECANIFORMES,LC,二级,306,306,0,true,
471,Elachura formosa,丽星鹩鹛,spotted elachura,Elachuridae,丽星鹩鹛科,PASSERIFORMES,LC,,102,102,0,true,
472,Elanus caeruleus,黑翅鸢,black winged kite,Accipitridae,鹰科,ACCIPITRIFORMES,LC,二级,944,944,0,true,
473,Emberiza aureola,黄胸鹀,yellow breasted bunting,Emberizidae,鹀科,PASSERIFORMES,CR,一级,407,407,0,true,
474,Emberiza bruniceps,褐头鹀,red headed bunting,Emberizidae,鹀科,PASSERIFORMES,LC,,198,198,0,true,
475,Emberiza buchanani,灰颈鹀,grey necked bunting,Emberizidae,鹀科,PASSERIFORMES,LC,,93,61,32,true,
476,Emberiza calandra,黍鹀,corn bunting,Emberizidae,鹀科,PASSERIFORMES,LC,,90,51,39,true,
477,Emberiza chrysophrys,黄眉鹀,yellow browed bunting,Emberizidae,鹀科,PASSERIFORMES,LC,,719,719,0,true,
478,Emberiza cia,淡灰眉岩鹀,rock bunting,Emberizidae,鹀科,PASSERIFORMES,LC,,75,75,0,true,中文名由灰眉岩鹀改为淡灰眉岩鹀
479,Emberiza cioides,三道眉草鹀,meadow bunting,Emberizidae,鹀科,PASSERIFORMES,LC,,428,428,0,true,
480,Emberiza citrinella,黄鹀,yellowhammer,Emberizidae,鹀科,PASSERIFORMES,LC,,209,209,0,true,
481,Emberiza elegans,黄喉鹀,yellow throated bunting,Emberizidae,鹀科,PASSERIFORMES,LC,,1053,1053,0,true,
482,Emberiza fucata,栗耳鹀,chestnut eared bunting,Emberizidae,鹀科,PASSERIFORMES,LC,,457,457,0,true,
483,Emberiza godlewskii,灰眉岩鹀,godlewski's bunting,Emberizidae,鹀科,PASSERIFORMES,LC,,572,572,0,true,中文名由戈氏岩鹀恢复为灰眉岩鹀
484,Emberiza hortulana,圃鹀,ortolan bunting,Emberizidae,鹀科,PASSERIFORMES,LC,,96,96,0,true,
485,Emberiza jankowskii,栗斑腹鹀,jankowski's bunting,Emberizidae,鹀科,PASSERIFORMES,EN,一级,137,137,0,true,
486,Emberiza koslowi,藏鹀,tibetan bunting,Emberizidae,鹀科,PASSERIFORMES,LC,二级,124,124,0,true,IUCN红色名录等级由NT降为LC
487,Emberiza lathami,凤头鹀,crested bunting,Emberizidae,鹀科,PASSERIFORMES,LC,,235,235,0,true,
488,Emberiza leucocephalos,白头鹀,pine bunting,Emberizidae,鹀科,PASSERIFORMES,LC,,232,232,0,true,
489,Emberiza melanocephala,黑头鹀,black headed bunting,Emberizidae,鹀科,PASSERIFORMES,LC,,181,181,0,true,
490,Emberiza pallasi,苇鹀,pallas's bunting,Emberizidae,鹀科,PASSERIFORMES,LC,,730,730,0,true,
491,Emberiza personata,日本灰头鹀,masked bunting,Emberizidae,鹀科,PASSERIFORMES,LC,,76,39,37,true,将灰头鹀的 personata亚种提升为独立种日本灰头鹀Emberiza personata（Weissensteiner et al. 2014; Päckert et al. 2015; Brazil 2018; HBW/Birdlife）
492,Emberiza pusilla,小鹀,little bunting,Emberizidae,鹀科,PASSERIFORMES,LC,,1232,1232,0,true,
493,Emberiza rustica,田鹀,rustic bunting,Emberizidae,鹀科,PASSERIFORMES,VU,,928,928,0,true,
494,Emberiza rutila,栗鹀,chestnut bunting,Emberizidae,鹀科,PASSERIFORMES,LC,,231,231,0,true,
495,Emberiza schoeniclus,芦鹀,reed bunting,Emberizidae,鹀科,PASSERIFORMES,LC,,190,190,0,true,
496,Emberiza siemsseni,蓝鹀,slaty bunting,Emberizidae,鹀科,PASSERIFORMES,LC,二级,204,204,0,true,
497,Emberiza spodocephala,灰头鹀,black faced bunting,Emberizidae,鹀科,PASSERIFORMES,LC,,2232,2232,0,true,
499,Emberiza sulphurata,硫黄鹀,yellow bunting,Emberizidae,鹀科,PASSERIFORMES,LC,,148,148,0,true,中文名由硫磺鹀恢复为硫黄鹀，IUCN红色名录等级由VU降为LC
500,Emberiza tristrami,白眉鹀,tristram's bunting,Emberizidae,鹀科,PASSERIFORMES,LC,,588,588,0,true,
502,Emberiza yessoensis,红颈苇鹀,ochre rumped bunting,Emberizidae,鹀科,PASSERIFORMES,NT,,201,201,0,true,
504,Enicurus immaculatus,黑背燕尾,black backed forktail,Muscicapidae,鹟科,PASSERIFORMES,LC,,79,43,36,true,
505,Enicurus leschenaulti,白冠燕尾,white crowned forktail,Muscicapidae,鹟科,PASSERIFORMES,LC,,387,387,0,true,
506,Enicurus maculatus,斑背燕尾,spotted forktail,Muscicapidae,鹟科,PASSERIFORMES,LC,,126,126,0,true,
507,Enicurus schistaceus,灰背燕尾,slaty backed forktail,Muscicapidae,鹟科,PASSERIFORMES,LC,,349,349,0,true,
508,Enicurus scouleri,小燕尾,little forktail,Muscicapidae,鹟科,PASSERIFORMES,LC,,285,285,0,true,
509,Eophona migratoria,黑尾蜡嘴雀,chinese grosbeak,Fringillidae,燕雀科,PASSERIFORMES,LC,,2650,2650,0,true,
510,Eophona personata,黑头蜡嘴雀,japanese grosbeak,Fringillidae,燕雀科,PASSERIFORMES,LC,,392,392,0,true,
511,Eremophila alpestris,角百灵,horned lark,Alaudidae,百灵科,PASSERIFORMES,LC,,560,560,0,true,
512,Erithacus rubecula,欧亚鸲,european robin,Muscicapidae,鹟科,PASSERIFORMES,LC,,298,254,44,true,
513,Erpornis zantholeuca,白腹凤鹛,white bellied erpornis,Vireonidae,莺雀科,PASSERIFORMES,LC,,276,276,0,true,
515,Erythrogenys erythrogenys,锈脸钩嘴鹛,rusty cheeked scimitar babbler,Timaliidae,鹛科,PASSERIFORMES,LC,,81,33,48,true,
516,Erythrogenys gravivox,斑胸钩嘴鹛,black streaked scimitar babbler,Timaliidae,鹛科,PASSERIFORMES,LC,,125,125,0,true,
517,Erythrogenys hypoleucos,长嘴钩嘴鹛,large scimitar babbler,Timaliidae,鹛科,PASSERIFORMES,LC,,96,65,31,true,
518,Erythrogenys swinhoei,华南斑胸钩嘴鹛,grey sided scimitar babbler,Timaliidae,鹛科,PASSERIFORMES,LC,,77,77,0,true,
519,Erythrura prasina,长尾鹦雀,pin tailed parrotfinch,Estrildidae,梅花雀科,PASSERIFORMES,LC,,86,40,46,true,
521,Eudromias morinellus,小嘴鸻,eurasian dotterel,Charadriidae,鸻科,CHARADRIIFORMES,LC,,90,39,51,true,由Charadrius属移入Eudromias属 (dos Remedios et al. 2015; Černý & Natale 2022).
522,Eudynamys scolopaceus,噪鹃,asian koel,Cuculidae,杜鹃科,CUCULIFORMES,LC,,339,339,0,true,
523,Eumyias thalassinus,铜蓝鹟,verditer flycatcher,Muscicapidae,鹟科,PASSERIFORMES,LC,,584,584,0,true,
524,Eurystomus orientalis,三宝鸟,oriental dollarbird,Coraciidae,佛法僧科,CORACIIFORMES,LC,,563,563,0,true,
526,Falco amurensis,红脚隼,amur falcon,Falconidae,隼科,FALCONIFORMES,LC,二级,472,472,0,true,
527,Falco cherrug,猎隼,saker falcon,Falconidae,隼科,FALCONIFORMES,EN,一级,360,360,0,true,
528,Falco columbarius,灰背隼,merlin,Falconidae,隼科,FALCONIFORMES,LC,二级,467,467,0,true,
529,Falco naumanni,黄爪隼,lesser kestrel,Falconidae,隼科,FALCONIFORMES,LC,二级,159,159,0,true,
530,Falco peregrinus,游隼,peregrine falcon,Falconidae,隼科,FALCONIFORMES,LC,二级,793,793,0,true,
531,Falco rusticolus,矛隼,gyrfalcon,Falconidae,隼科,FALCONIFORMES,LC,一级,188,188,0,true,
532,Falco severus,猛隼,oriental hobby,Falconidae,隼科,FALCONIFORMES,LC,二级,170,170,0,true,
533,Falco subbuteo,燕隼,eurasian hobby,Falconidae,隼科,FALCONIFORMES,LC,二级,491,491,0,true,
534,Falco tinnunculus,红隼,common kestrel,Falconidae,隼科,FALCONIFORMES,LC,二级,1737,1737,0,true,
535,Falco vespertinus,西红脚隼,red footed falcon,Falconidae,隼科,FALCONIFORMES,VU,二级,98,70,28,true,
536,Ficedula albicilla,红喉姬鹟,taiga flycatcher,Muscicapidae,鹟科,PASSERIFORMES,LC,,371,371,0,true,
537,Ficedula elisae,绿背姬鹟,green backed flycatcher,Muscicapidae,鹟科,PASSERIFORMES,LC,,160,160,0,true,
538,Ficedula erithacus,锈胸蓝姬鹟,slaty backed flycatcher,Muscicapidae,鹟科,PASSERIFORMES,LC,,258,258,0,true,
540,Ficedula hyperythra,棕胸蓝姬鹟,snowy browed flycatcher,Muscicapidae,鹟科,PASSERIFORMES,LC,,162,162,0,true,
542,Ficedula mugimaki,鸲姬鹟,mugimaki flycatcher,Muscicapidae,鹟科,PASSERIFORMES,LC,,444,444,0,true,
543,Ficedula narcissina,黄眉姬鹟,narcissus flycatcher,Muscicapidae,鹟科,PASSERIFORMES,LC,,227,227,0,true,
544,Ficedula owstoni,琉球姬鹟,ryukyu flycatcher,Muscicapidae,鹟科,PASSERIFORMES,LC,,82,53,29,true,
545,Ficedula parva,红胸姬鹟,red breasted flycatcher,Muscicapidae,鹟科,PASSERIFORMES,LC,,492,492,0,true,
548,Ficedula strophiata,橙胸姬鹟,rufous gorgeted flycatcher,Muscicapidae,鹟科,PASSERIFORMES,LC,,170,170,0,true,
550,Ficedula tricolor,灰蓝姬鹟,slaty blue flycatcher,Muscicapidae,鹟科,PASSERIFORMES,LC,,164,164,0,true,
551,Ficedula westermanni,小斑姬鹟,little pied flycatcher,Muscicapidae,鹟科,PASSERIFORMES,LC,,93,58,35,true,
552,Ficedula zanthopygia,白眉姬鹟,yellow rumped flycatcher,Muscicapidae,鹟科,PASSERIFORMES,LC,,394,394,0,true,
553,Francolinus pintadeanus,中华鹧鸪,chinese francolin,Phasianidae,雉科,GALLIFORMES,LC,,94,94,0,true,
555,Fregata ariel,白斑军舰鸟,lesser frigatebird,Fregatidae,军舰鸟科,SULIFORMES,LC,二级,186,186,0,true,
557,Fringilla coelebs,苍头燕雀,common chaffinch,Fringillidae,燕雀科,PASSERIFORMES,LC,,454,423,31,true,
558,Fringilla montifringilla,燕雀,brambling,Fringillidae,燕雀科,PASSERIFORMES,LC,,2040,2040,0,true,
559,Fulica atra,白骨顶,eurasian coot,Rallidae,秧鸡科,GRUIFORMES,LC,,3320,3320,0,true,中文名由骨顶鸡改为白骨顶
560,Fulmarus glacialis,暴雪鹱,northern fulmar,Procellariidae,鹱科,PROCELLARIIFORMES,LC,,166,166,0,true,
561,Fulvetta cinereiceps,灰头雀鹛,grey hooded fulvetta,Paradoxornithidae,鸦雀科,PASSERIFORMES,LC,,104,71,33,true,
563,Fulvetta formosana,玉山雀鹛,taiwan fulvetta,Paradoxornithidae,鸦雀科,PASSERIFORMES,LC,,78,78,0,true,
564,Fulvetta ludlowi,路德雀鹛,ludlow's fulvetta,Paradoxornithidae,鸦雀科,PASSERIFORMES,LC,,102,72,30,true,
565,Fulvetta manipurensis,褐头雀鹛,streak throated fulvetta,Paradoxornithidae,鸦雀科,PASSERIFORMES,LC,,87,53,34,true,
566,Fulvetta ruficapilla,棕头雀鹛,spectacled fulvetta,Paradoxornithidae,鸦雀科,PASSERIFORMES,LC,,117,117,0,true,
567,Fulvetta striaticollis,中华雀鹛,chinese fulvetta,Paradoxornithidae,鸦雀科,PASSERIFORMES,LC,二级,103,103,0,true,中文名由高山雀鹛改为中华雀鹛
568,Fulvetta vinipectus,白眉雀鹛,white browed fulvetta,Paradoxornithidae,鸦雀科,PASSERIFORMES,LC,,190,190,0,true,
569,Galerida cristata,凤头百灵,crested lark,Alaudidae,百灵科,PASSERIFORMES,LC,,251,251,0,true,
570,Gallicrex cinerea,董鸡,watercock,Rallidae,秧鸡科,GRUIFORMES,LC,,147,147,0,true,
571,Gallinago gallinago,扇尾沙锥,common snipe,Scolopacidae,丘鹬科,CHARADRIIFORMES,LC,,811,811,0,true,
573,Gallinago megala,大沙锥,swinhoe's snipe,Scolopacidae,丘鹬科,CHARADRIIFORMES,LC,,167,167,0,true,
575,Gallinago solitaria,孤沙锥,solitary snipe,Scolopacidae,丘鹬科,CHARADRIIFORMES,LC,,126,126,0,true,
576,Gallinago stenura,针尾沙锥,pin tailed snipe,Scolopacidae,丘鹬科,CHARADRIIFORMES,LC,,233,233,0,true,
577,Gallinula chloropus,黑水鸡,common moorhen,Rallidae,秧鸡科,GRUIFORMES,LC,,4543,4543,0,true,
578,Gallus gallus,红原鸡,red junglefowl,Phasianidae,雉科,GALLIFORMES,LC,二级,258,258,0,true,
580,Gampsorhynchus torquatus,领鵙鹛,collared babbler,Pellorneidae,幽鹛科,PASSERIFORMES,LC,,98,70,28,true,
581,Garrulax canorus,画眉,hwamei,Leiothrichidae,噪鹛科,PASSERIFORMES,LC,二级,635,635,0,true,
582,Garrulax castanotis,栗颊噪鹛,rufous cheeked laughingthrush,Leiothrichidae,噪鹛科,PASSERIFORMES,LC,,87,59,28,true,
583,Garrulax leucolophus,白冠噪鹛,white crested laughingthrush,Leiothrichidae,噪鹛科,PASSERIFORMES,LC,,106,106,0,true,
586,Garrulax monileger,小黑领噪鹛,lesser necklaced laughingthrush,Leiothrichidae,噪鹛科,PASSERIFORMES,LC,,207,207,0,true,
589,Garrulus glandarius,松鸦,eurasian jay,Corvidae,鸦科,PASSERIFORMES,LC,,697,697,0,true,
590,Gavia adamsii,黄嘴潜鸟,yellow billed loon,Gaviidae,潜鸟科,GAVIIFORMES,NT,,103,103,0,true,
591,Gavia arctica,黑喉潜鸟,black throated loon,Gaviidae,潜鸟科,GAVIIFORMES,LC,,206,206,0,true,
592,Gavia pacifica,太平洋潜鸟,pacific loon,Gaviidae,潜鸟科,GAVIIFORMES,LC,,102,73,29,true,
593,Gavia stellata,红喉潜鸟,red throated loon,Gaviidae,潜鸟科,GAVIIFORMES,LC,,225,225,0,true,
594,Gecinulus grantia,竹啄木鸟,pale headed woodpecker,Picidae,啄木鸟科,PICIFORMES,LC,,91,53,38,true,
595,Gelochelidon nilotica,鸥嘴噪鸥,gull billed tern,Laridae,鸥科,CHARADRIIFORMES,LC,,361,361,0,true,
596,Geokichla citrina,橙头地鸫,orange headed thrush,Turdidae,鸫科,PASSERIFORMES,LC,,208,208,0,true,
597,Geokichla sibirica,白眉地鸫,siberian thrush,Turdidae,鸫科,PASSERIFORMES,LC,,183,183,0,true,
599,Geopelia striata,斑姬地鸠,zebra dove,Columbidae,鸠鸽科,COLUMBIFORMES,LC,,211,211,0,true,
600,Glareola lactea,灰燕鸻,small pratincole,Glareolidae,燕鸻科,CHARADRIIFORMES,LC,二级,133,133,0,true,
601,Glareola maldivarum,普通燕鸻,oriental pratincole,Glareolidae,燕鸻科,CHARADRIIFORMES,LC,,377,377,0,true,
603,Glareola pratincola,领燕鸻,collared pratincole,Glareolidae,燕鸻科,CHARADRIIFORMES,LC,,92,40,52,true,
604,Glaucidium cuculoides,斑头鸺鹠,asian barred owlet,Strigidae,鸱鸮科,STRIGIFORMES,LC,二级,482,482,0,true,
605,Glaucidium passerinum,花头鸺鹠,eurasian pygmy owlet,Strigidae,鸱鸮科,STRIGIFORMES,LC,二级,85,45,40,true,
606,Gorsachius goisagi,栗鳽,japanese night heron,Ardeidae,鹭科,PELECANIFORMES,VU,二级,120,120,0,true,
607,Gorsachius melanolophus,黑冠鳽,malayan night heron,Ardeidae,鹭科,PELECANIFORMES,LC,二级,148,148,0,true,
608,Gracula religiosa,鹩哥,hill myna,Sturnidae,椋鸟科,PASSERIFORMES,LC,二级,124,124,0,true,
609,Gracupica contra,斑椋鸟,indian pied myna,Sturnidae,椋鸟科,PASSERIFORMES,LC,,91,70,21,true,
611,Gracupica nigricollis,黑领椋鸟,black collared starling,Sturnidae,椋鸟科,PASSERIFORMES,LC,,1366,1366,0,true,
613,Grammatoptila striata,条纹噪鹛,striated laughingthrush,Leiothrichidae,噪鹛科,PASSERIFORMES,LC,,100,66,34,true,
614,Grandala coelicolor,蓝大翅鸲,grandala,Turdidae,鸫科,PASSERIFORMES,LC,,281,281,0,true,
615,Grus grus,灰鹤,common crane,Gruidae,鹤科,GRUIFORMES,LC,二级,556,556,0,true,
616,Grus japonensis,丹顶鹤,red crowned crane,Gruidae,鹤科,GRUIFORMES,VU,一级,1402,1402,0,true,
617,Grus monacha,白头鹤,hooded crane,Gruidae,鹤科,GRUIFORMES,VU,一级,333,333,0,true,
618,Grus nigricollis,黑颈鹤,black necked crane,Gruidae,鹤科,GRUIFORMES,NT,一级,401,401,0,true,
619,Grus virgo,蓑羽鹤,demoiselle crane,Gruidae,鹤科,GRUIFORMES,LC,二级,379,379,0,true,
621,Gypaetus barbatus,胡兀鹫,lammergeier,Accipitridae,鹰科,ACCIPITRIFORMES,NT,一级,343,343,0,true,
622,Gyps bengalensis,白背兀鹫,white rumped vulture,Accipitridae,鹰科,ACCIPITRIFORMES,CR,一级,90,39,51,true,
623,Gyps fulvus,兀鹫,griffon vulture,Accipitridae,鹰科,ACCIPITRIFORMES,LC,二级,91,32,59,true,
624,Gyps himalayensis,高山兀鹫,himalayan vulture,Accipitridae,鹰科,ACCIPITRIFORMES,NT,二级,478,478,0,true,
625,Gyps tenuirostris,细嘴兀鹫,slender billed vulture,Accipitridae,鹰科,ACCIPITRIFORMES,CR,,82,39,43,true,
626,Gypsophila annamensis,灰岩鹪鹛,annam limestone babbler,Pellorneidae,幽鹛科,PASSERIFORMES,LC,,99,66,33,true,
627,Gypsophila brevicaudata,短尾鹪鹛,streaked wren babbler,Pellorneidae,幽鹛科,PASSERIFORMES,LC,,99,99,0,true,
628,Haematopus ostralegus,蛎鹬,eurasian oystercatcher,Haematopodidae,蛎鹬科,CHARADRIIFORMES,NT,,366,366,0,true,
629,Halcyon coromanda,赤翡翠,ruddy kingfisher,Alcedinidae,翠鸟科,CORACIIFORMES,LC,,240,240,0,true,
630,Halcyon pileata,蓝翡翠,black capped kingfisher,Alcedinidae,翠鸟科,CORACIIFORMES,VU,,337,337,0,true,IUCN红色名录等级由LC升为VU
631,Halcyon smyrnensis,白胸翡翠,white throated kingfisher,Alcedinidae,翠鸟科,CORACIIFORMES,LC,二级,861,861,0,true,
632,Haliaeetus albicilla,白尾海雕,white tailed eagle,Accipitridae,鹰科,ACCIPITRIFORMES,LC,一级,450,450,0,true,
633,Haliaeetus leucoryphus,玉带海雕,pallas's fish eagle,Accipitridae,鹰科,ACCIPITRIFORMES,EN,一级,140,140,0,true,
634,Haliaeetus pelagicus,虎头海雕,steller's sea eagle,Accipitridae,鹰科,ACCIPITRIFORMES,VU,一级,169,169,0,true,
635,Haliastur indus,栗鸢,brahminy kite,Accipitridae,鹰科,ACCIPITRIFORMES,LC,二级,146,146,0,true,
636,Harpactes erythrocephalus,红头咬鹃,red headed trogon,Trogonidae,咬鹃科,TROGONIFORMES,LC,二级,315,315,0,true,
637,Harpactes oreskios,橙胸咬鹃,orange breasted trogon,Trogonidae,咬鹃科,TROGONIFORMES,LC,二级,318,318,0,true,
638,Harpactes wardi,红腹咬鹃,ward's trogon,Trogonidae,咬鹃科,TROGONIFORMES,LC,二级,84,47,37,true,IUCN红色名录等级由NT降为LC
640,Helopsaltes certhiola,小蝗莺,pallas's grasshopper warbler,Locustellidae,蝗莺科,PASSERIFORMES,LC,,239,239,0,true,
641,Helopsaltes fasciolatus,苍眉蝗莺,gray's grasshopper warbler,Locustellidae,蝗莺科,PASSERIFORMES,LC,,80,80,0,true,
